7356 50
stage	-5.269	0.647	1.778	0.296	-0.601	2.805	-1.008	2.192	-0.685	1.072	0.305	1.454	0.765	-1.763	-3.234	-0.374	-1.011	-1.294	-0.239	-0.338	-5.064	-0.130	-0.455	0.578	0.363	-0.956	0.456	1.209	-4.411	-1.489	5.702	-0.944	-0.722	0.794	-0.876	1.413	-0.348	-2.864	-0.160	-1.899	0.521	-1.349	2.129	-0.040	-0.609	0.965	0.490	2.731	-3.223	-4.430
engineering	-0.466	-0.921	0.642	3.411	0.341	3.457	3.651	-3.143	3.038	-1.528	2.957	-0.803	-2.841	2.062	0.475	-3.172	1.540	6.047	2.813	1.967	0.934	2.112	-5.110	0.657	2.098	-0.360	-4.471	8.948	-3.586	-1.127	1.279	1.347	1.040	-3.638	2.277	-1.433	2.231	-1.498	-0.426	-1.220	-2.944	1.367	-1.361	3.291	-3.015	-4.161	-0.598	2.937	1.541	0.857
bible	2.333	0.004	-4.321	-5.023	0.466	2.972	-0.848	-3.854	1.809	-1.116	-3.476	2.600	-0.025	0.125	-1.251	-3.302	-0.549	-5.203	-2.661	1.722	-2.185	0.622	-1.038	4.223	-3.347	-0.161	0.421	1.292	0.939	0.940	0.513	2.295	1.561	-4.599	2.582	5.593	-7.194	2.943	0.295	3.020	-0.451	1.326	0.634	0.798	1.383	2.701	0.325	-3.788	2.958	4.031
alternative	2.658	0.086	-1.916	5.214	-0.817	-0.016	1.437	1.366	1.165	-1.281	-1.665	1.310	0.695	-0.918	-3.409	-3.702	0.106	2.457	-0.063	-0.142	-2.532	-0.788	-0.260	2.136	-1.157	-1.780	-1.884	2.613	0.669	-0.978	0.509	-0.213	2.153	-2.204	1.464	2.274	1.822	3.919	-2.110	2.631	0.762	0.230	-0.232	3.002	1.088	-0.949	-0.066	-2.739	2.825	-0.243
applications	0.929	0.681	-3.950	4.458	-4.025	3.551	0.427	2.435	4.222	-3.426	2.357	-2.479	-0.582	1.485	2.381	-1.742	1.947	5.182	3.079	-1.135	-2.461	-1.340	-7.463	2.114	-1.892	0.279	-5.371	3.792	-1.726	0.567	-0.315	1.523	0.333	-0.609	0.743	2.949	1.132	-1.642	-1.881	2.393	-3.107	1.054	-3.119	1.905	3.056	-3.937	3.230	-0.672	-1.580	0.754
paper	-1.058	0.048	3.155	3.642	0.413	3.253	0.116	-1.550	4.674	0.064	4.321	1.469	0.107	1.848	-0.851	0.442	1.052	-0.131	-0.994	1.857	0.358	-0.490	-7.062	3.023	1.559	5.676	-3.237	0.067	2.734	-4.140	1.306	2.487	-2.660	-2.886	-2.084	-0.723	-0.031	1.092	1.343	-1.180	-0.205	2.677	3.792	2.240	3.645	4.696	-1.125	-3.963	0.311	1.472
placed	-2.508	1.324	0.734	-2.175	-3.050	-2.968	1.436	-1.628	2.140	1.227	3.849	-1.629	-0.189	0.559	0.359	1.047	-4.358	0.340	0.936	0.468	2.798	1.811	0.439	0.972	-1.565	-1.431	-3.314	-0.410	-0.547	1.992	0.688	0.834	1.193	3.965	-2.913	-5.743	-0.064	-0.464	-0.412	3.278	-0.154	-1.195	3.275	-0.317	4.928	2.231	0.183	1.403	-0.936	-1.995
defense	-1.345	5.311	-3.829	2.471	-0.470	1.950	2.139	-1.530	-0.979	0.278	0.794	1.147	2.236	1.961	1.740	0.439	0.081	3.441	2.297	0.187	2.806	1.207	4.056	1.318	2.623	2.374	-1.964	5.977	1.279	5.260	-2.822	0.080	-0.614	-1.957	-2.831	-0.690	1.772	3.068	3.304	0.083	3.407	0.915	-1.446	3.806	1.476	0.396	-1.483	6.006	1.889	0.833
freedom	6.376	2.656	1.373	-1.870	-3.902	1.801	-1.223	-3.252	-4.976	-3.733	0.785	-2.606	1.393	1.424	0.643	-0.152	-1.290	3.466	-4.204	0.696	-1.011	-0.307	4.463	-0.866	-1.524	2.716	2.056	5.450	1.953	0.975	1.092	-4.356	0.268	-2.586	-3.228	1.555	1.962	2.923	-1.969	0.785	0.491	2.905	-2.592	0.501	-2.378	2.573	2.224	0.939	0.706	-1.804
committee	-2.527	1.760	2.926	2.429	2.955	-0.148	4.200	-1.035	-1.774	4.495	0.931	0.662	5.666	4.263	3.227	0.155	1.630	2.679	0.687	-6.180	-0.911	-0.116	-0.225	4.169	-1.121	4.082	-3.749	2.969	3.154	1.782	-2.128	-1.133	1.001	-5.685	1.734	-1.757	-5.622	0.107	5.228	-2.204	2.646	5.563	1.378	2.407	-1.541	6.060	0.324	3.543	-0.552	-3.586
derived	-2.313	-1.538	0.932	-2.294	2.710	0.045	3.699	-3.793	1.378	1.167	-2.503	0.209	-2.969	1.204	-0.831	-3.905	-1.277	0.520	-0.037	4.057	0.864	-0.147	0.034	1.254	-2.116	-5.245	-2.212	2.639	0.435	-0.824	-4.009	2.208	4.815	3.773	-1.446	0.081	0.790	0.454	-2.153	3.841	-2.835	-2.760	2.354	0.368	1.711	0.100	0.544	-6.453	4.433	-1.466
powers	-2.143	0.809	-4.151	-2.600	0.529	3.812	-2.161	-2.121	-2.749	5.003	-1.829	1.069	0.593	4.238	8.170	2.385	2.439	5.882	-0.762	-3.980	2.318	0.554	0.972	-1.104	0.710	-0.752	0.908	-1.679	1.603	3.450	-1.217	-5.228	-0.436	1.281	-3.135	-0.712	2.081	-2.404	-3.513	1.493	-0.455	5.890	0.507	0.545	-0.833	1.101	0.204	1.853	-1.541	-2.128
normal	-1.678	3.489	0.611	1.940	-2.209	1.729	-1.411	-2.977	0.636	-2.442	-1.388	3.074	0.803	-2.196	1.790	2.392	-3.649	2.578	-0.805	-2.541	-3.615	2.765	-0.312	-2.332	-2.662	0.086	-3.308	-1.260	1.081	-1.583	2.134	3.869	0.838	3.279	0.063	-1.153	3.997	-0.248	-0.869	2.622	0.026	-3.312	0.214	1.086	0.140	-1.230	-0.315	0.576	0.333	-0.264
mainly	-3.257	-1.355	-1.748	2.958	1.498	-0.836	0.243	-0.584	-0.196	-4.920	-1.050	-0.597	-0.876	1.581	-0.161	0.200	1.317	-0.099	-0.636	0.036	-3.076	1.206	2.296	1.521	4.233	-1.512	-0.770	-0.637	-1.162	0.869	-0.883	1.628	0.696	-0.868	0.809	-2.113	-0.261	-0.715	0.830	-0.615	-2.496	4.557	-0.484	-1.221	1.109	-1.706	1.356	-2.910	1.018	-1.367
ways	-1.248	1.441	-2.283	-0.962	-2.274	3.870	-3.959	0.756	0.441	-0.388	-1.886	0.369	-3.257	-2.233	3.831	0.472	1.864	-0.765	-0.656	-1.902	-3.818	-0.592	-3.353	1.045	-1.653	1.528	-0.481	1.121	1.569	0.264	-1.923	-2.188	2.179	-3.302	0.750	0.727	1.095	-2.600	-2.561	1.981	-1.159	0.849	3.109	1.609	1.422	-3.195	2.190	-3.404	-1.142	-2.329
instance	0.719	1.471	0.230	0.217	-0.539	1.861	-0.669	0.619	-0.373	0.114	-0.957	1.780	-1.276	-0.135	1.669	0.161	-1.355	1.237	-0.298	-1.819	-1.785	1.057	-0.522	1.370	-2.327	-0.482	-1.156	1.452	0.763	0.580	-0.604	2.665	0.097	1.440	0.227	1.124	1.284	1.103	-1.571	3.090	0.025	0.408	2.527	0.394	-0.012	-2.009	2.198	-2.584	-1.244	-1.499
quickly	-2.511	3.334	-3.913	4.569	-0.579	2.040	-1.533	1.116	2.553	0.006	-1.676	-1.716	0.014	-3.055	-1.468	4.968	-0.032	-0.309	-0.633	-1.478	-0.627	-0.499	2.170	0.796	0.816	1.132	-0.616	-2.837	-1.253	-2.508	1.062	-0.783	-2.689	0.599	-1.000	-0.670	1.417	-1.246	-2.176	-4.156	-3.549	-0.622	-1.174	1.251	1.315	0.508	-0.453	-0.097	-0.836	-1.998
kind	1.288	1.985	-0.322	-1.703	-1.580	3.633	0.239	0.629	-0.947	1.773	-1.414	1.980	-2.360	0.699	-0.586	-1.875	-0.871	0.587	-1.856	-0.242	-3.577	1.414	-1.994	0.369	-1.881	0.108	-1.013	0.925	0.787	0.117	-0.562	-1.002	-1.136	-0.206	1.410	-1.283	2.372	1.043	-1.555	-0.005	-0.195	-0.265	1.198	1.786	0.028	0.163	3.209	-2.882	-0.983	-1.606
lived	-4.735	-5.209	-0.476	-5.245	1.382	-4.079	-1.388	-0.466	-0.967	-1.598	2.503	-0.780	3.034	-1.338	-2.223	-1.787	-1.922	-1.688	-0.147	4.790	0.709	0.743	0.883	0.782	0.881	-2.350	5.473	-5.332	-3.264	0.053	-3.516	1.092	-0.926	-0.316	2.846	-4.856	-0.584	-2.850	-3.705	1.655	-2.511	-0.887	-1.031	-1.541	-4.153	1.577	-0.839	0.158	-2.506	-0.308
volume	1.572	-4.497	1.652	-0.562	0.254	2.264	-0.800	-4.852	2.873	-2.841	0.236	4.581	-1.293	-1.552	1.074	3.246	1.375	1.737	-2.452	1.617	-2.374	1.672	-4.695	-0.361	1.963	0.491	0.439	2.697	2.249	-0.523	1.106	1.561	-3.410	1.307	-6.868	1.579	-2.869	0.570	1.067	1.176	-1.906	0.023	-0.885	2.015	0.370	2.923	-2.783	-2.009	-1.726	3.141
comes	-0.034	0.697	0.202	-3.403	1.261	0.217	4.619	-2.062	0.396	-0.427	-1.033	0.742	-2.362	0.174	-1.761	-1.956	-2.717	-1.700	-1.868	3.108	0.191	-0.385	-0.090	-0.319	-1.898	-5.907	-1.636	-0.866	2.292	-0.467	-3.038	0.145	2.456	1.940	-0.255	-1.168	1.275	-0.085	-1.919	0.433	-1.213	-6.255	0.973	0.035	1.274	2.877	1.390	-2.345	-1.203	-0.175
reading	1.965	0.324	2.193	-3.125	1.060	0.096	-3.167	1.802	4.452	-0.020	4.192	2.327	0.093	-2.434	3.590	-3.867	-3.580	-0.786	-1.923	2.973	-2.069	1.702	-0.505	1.364	2.598	3.690	-0.593	2.962	1.667	-0.433	0.623	1.595	3.834	-0.877	1.520	4.717	-3.978	1.250	-1.828	0.681	-2.302	-3.067	-0.608	0.762	0.937	5.053	0.420	-0.959	0.685	3.241
clear	-0.657	2.757	-1.914	-0.072	-2.052	0.601	0.577	-0.055	2.567	1.358	-2.521	1.184	1.359	-1.768	0.875	-0.503	-2.551	1.284	-3.154	0.784	-1.295	-1.952	1.339	1.489	-0.511	2.524	-2.505	-2.114	1.807	1.520	0.754	1.048	-1.051	0.319	-0.331	-1.057	2.624	2.584	-3.116	-1.738	0.987	-0.841	2.625	-1.781	-0.253	1.053	-0.615	-2.494	0.813	-0.325
magazine	2.834	-6.181	1.523	2.673	-0.724	0.883	2.239	2.014	-2.224	-2.621	4.696	3.234	-2.257	1.299	-3.204	-0.087	-1.046	-3.875	3.391	3.308	0.092	1.017	-2.441	3.438	2.771	0.453	0.453	0.400	3.420	-2.805	1.269	-3.315	-2.063	-6.156	-4.322	1.363	0.173	1.910	4.150	-2.606	0.799	1.967	-0.658	5.621	0.813	5.481	-2.510	-0.208	0.449	-0.948
'll	5.079	5.399	-0.615	-3.605	-3.888	2.697	5.308	4.543	1.763	1.533	5.882	-4.952	-3.481	-0.535	-0.026	3.952	0.256	-2.225	-0.430	2.991	-2.808	-0.196	-4.419	-3.649	-3.061	-0.545	-3.882	-5.741	3.351	-3.191	-2.617	1.567	-1.699	-6.135	1.052	1.210	-2.299	-0.880	-3.315	-2.597	-2.696	-5.255	0.791	0.053	-1.982	-1.213	0.650	2.192	-1.404	4.474
race	1.063	-1.143	2.307	-0.412	-2.143	-0.296	-0.788	-0.242	-5.327	-2.110	-3.490	1.050	0.751	-2.452	0.014	-2.171	-2.354	-0.572	1.806	-0.853	0.587	-2.196	1.112	-2.393	-1.050	0.175	2.255	-0.161	0.432	-0.834	-1.049	-5.215	-2.764	-0.555	2.051	-1.236	0.784	-4.948	0.863	-2.033	-1.653	1.725	4.319	4.919	-3.888	-0.203	-0.872	0.716	2.565	1.964
proposed	0.079	-0.044	3.044	1.267	1.171	-0.972	1.805	-1.740	4.105	3.096	0.929	0.742	4.631	-2.507	2.654	-1.111	1.222	2.384	-0.037	0.107	1.867	-4.779	-0.637	1.764	-1.606	-1.605	-3.878	2.081	-1.235	0.319	-1.845	-0.385	1.981	-2.512	-1.664	0.647	-0.021	-0.913	-4.090	2.044	4.095	0.354	2.170	0.301	-0.524	0.466	-2.043	-1.782	5.444	-0.706
square	3.405	-1.859	3.510	1.608	2.499	-4.694	1.622	-2.032	-2.619	-2.527	0.067	1.498	-1.305	-1.849	-1.554	2.659	-1.244	1.020	0.969	2.968	1.333	3.803	-3.855	1.220	-2.247	-2.565	5.128	-1.089	1.129	2.903	4.897	-0.317	-5.009	1.680	-4.117	-4.239	0.225	-1.189	-0.176	0.855	-0.896	3.471	4.118	-4.358	1.442	1.000	2.420	2.095	1.303	3.958
hours	-3.450	0.133	0.720	0.618	-0.378	2.399	-0.981	4.925	-0.517	-4.470	1.843	1.343	1.708	-2.865	0.339	7.734	-2.153	0.262	5.982	2.266	-7.378	3.857	-0.279	-1.969	-3.154	0.292	1.626	-1.110	0.899	-0.615	1.772	4.790	-0.877	-2.075	-1.131	-3.681	-3.584	-3.264	-0.853	-2.972	0.943	-2.518	0.286	2.662	-2.052	1.122	-3.615	0.085	-4.852	3.436
channel	1.041	3.625	-0.809	4.957	0.318	1.692	1.636	5.288	-4.510	-2.173	-0.764	2.402	-1.546	1.007	1.698	-3.629	3.794	-1.077	2.068	-2.048	0.913	1.708	-0.987	-2.792	-0.389	-3.662	-3.541	-3.997	2.135	-0.890	7.768	1.976	0.036	1.247	-6.163	1.337	-2.904	-1.768	-0.924	-0.740	1.184	-0.422	-3.074	-3.834	0.356	0.270	-1.581	-1.135	1.289	0.337
rise	-0.775	-1.193	-0.942	-1.460	1.080	-0.842	-0.826	-1.041	4.526	0.190	-4.273	-0.926	2.177	-2.677	0.495	2.118	-0.127	-1.806	-3.379	3.106	-1.477	-0.412	3.174	-1.594	3.212	-3.246	-0.004	0.942	3.425	-1.486	2.675	-2.473	-1.894	0.461	0.447	1.487	1.464	-0.908	-1.052	0.136	-3.037	3.346	-1.039	1.264	0.311	-0.031	2.336	1.739	-0.007	-1.436
places	1.405	-0.529	-3.871	-0.259	-0.723	-0.909	-1.933	0.730	-0.811	-0.412	0.286	-2.929	-2.075	-0.496	1.632	-0.297	-2.536	-2.402	0.999	0.094	-0.859	5.423	-1.275	1.278	0.347	-4.546	0.492	-1.249	0.223	3.028	-0.048	0.357	1.207	-1.464	2.064	-2.640	-1.694	-1.078	0.240	3.104	-0.925	0.717	2.124	0.897	-0.418	-2.202	3.194	-2.426	-0.213	1.032
gold	-2.416	0.022	0.837	1.237	1.434	-0.858	-1.210	-1.539	-1.404	2.906	-0.289	-3.936	1.121	5.398	-4.617	5.647	3.694	-0.762	-2.318	1.383	3.378	-1.796	-3.606	1.031	3.172	-2.500	0.881	0.443	2.308	1.658	3.803	-5.545	0.520	3.887	-2.966	-2.367	0.853	3.185	1.683	-1.687	-3.508	-1.649	1.259	0.700	-0.106	-4.331	1.456	0.400	-0.614	5.529
older	-3.207	-5.630	-2.043	-1.310	-1.396	-1.331	0.213	-1.979	0.680	-3.048	-0.159	0.396	-0.716	-3.126	-2.658	0.476	-4.036	1.375	-0.094	-0.249	-1.283	1.583	2.070	2.399	-0.263	0.508	-1.528	-4.679	-0.670	-2.914	0.407	2.929	2.200	-0.022	2.334	2.919	-0.231	0.553	-1.398	2.711	-1.910	-2.174	-0.614	2.541	2.847	-3.800	-0.205	-1.009	2.825	-0.572
versions	-2.541	-4.834	-3.679	-0.258	-1.982	2.375	-3.435	5.059	0.109	-1.174	-1.587	-1.653	-1.738	-0.508	1.713	-0.254	-1.960	-1.046	1.964	-2.190	-1.999	-0.468	-2.813	1.913	-1.713	-0.873	-1.515	-1.602	-1.762	1.102	0.910	-0.105	1.897	-0.054	-6.987	7.355	-2.943	-1.689	1.952	1.452	-0.977	-0.743	-0.135	1.631	5.785	-1.656	-0.145	-4.319	1.812	-0.373
arts	1.884	-2.238	0.692	0.997	1.809	-0.169	-1.044	0.863	-1.573	1.942	1.530	0.816	-2.398	5.572	-0.170	0.293	1.688	3.420	-0.790	2.804	-4.212	4.033	-3.353	5.157	2.287	-1.059	5.839	5.317	-2.721	1.503	2.817	-0.582	4.522	-3.920	1.697	-2.435	1.115	1.857	-0.352	0.161	-4.819	0.360	-2.801	2.762	-1.490	-0.721	4.387	7.056	1.465	-2.545
response	1.035	5.746	-0.402	2.116	0.182	0.267	-0.661	2.602	0.871	-0.464	0.366	1.750	1.885	-2.430	1.866	-0.243	1.110	0.926	-1.936	-0.963	-0.985	-1.362	3.398	-2.249	-0.704	1.637	-3.377	3.639	1.946	0.549	0.021	-2.437	0.325	0.105	0.226	0.390	-0.272	-0.073	1.385	0.374	0.438	1.924	-1.896	0.247	0.515	2.221	-0.511	-1.656	-1.104	-2.900
table	-0.557	1.305	2.310	1.958	0.704	-2.032	2.365	-1.630	2.663	1.798	0.099	-1.974	-3.339	-0.984	1.136	2.190	-1.465	-3.488	1.699	-4.107	-1.882	2.224	-5.155	0.330	-3.601	-2.168	-3.671	0.548	5.573	1.503	2.564	3.445	-0.032	2.273	0.234	1.472	-0.952	1.644	3.412	3.249	-1.732	1.660	6.038	1.214	2.147	0.337	3.857	1.275	-3.815	1.371
via	3.253	4.321	-2.460	3.688	2.547	2.797	0.945	-0.753	0.286	-2.138	2.532	-1.910	-0.387	-0.110	0.809	-1.347	-0.934	1.121	2.226	-4.352	0.912	1.403	-0.469	-0.780	-0.083	-3.145	-1.579	0.718	1.837	-2.542	1.257	-0.877	2.185	1.783	-0.213	0.463	-2.725	-0.804	-0.254	-2.689	-0.554	-0.762	-1.094	-3.410	1.562	-1.038	-1.828	-3.962	0.274	-1.764
round	-1.306	1.854	3.248	1.104	-0.378	-1.142	2.997	1.878	-2.511	1.053	-2.989	-0.313	-1.827	-2.668	-0.453	6.883	-1.436	-1.439	1.759	-3.211	0.481	-0.251	-3.493	-2.818	-1.760	-1.921	-0.026	-2.028	0.689	3.319	3.746	0.647	-1.492	0.009	-0.988	0.749	-3.761	0.234	0.409	-3.936	-0.921	-1.035	7.370	3.512	2.724	1.818	-0.221	3.740	0.504	2.748
marriage	-0.317	-3.056	-2.475	-6.221	2.370	1.841	-2.904	0.448	-3.239	2.347	0.680	-1.014	8.912	0.864	-5.467	-1.478	-3.440	-2.980	-1.766	-1.226	-2.815	2.210	2.077	-2.262	-1.136	5.542	0.644	-2.095	0.583	0.283	-0.387	-1.512	2.638	-2.176	0.673	0.357	1.616	-0.836	-3.152	7.057	3.531	2.756	1.027	-0.653	1.059	-2.691	-3.486	2.958	0.174	-2.595
ability	-2.648	3.704	-4.375	2.032	-4.170	3.517	-1.425	-0.716	1.023	-1.437	0.117	2.126	-6.537	0.730	3.480	0.531	1.004	2.340	-2.347	-2.404	-1.621	0.275	2.308	0.065	-3.158	3.326	-2.063	0.943	1.240	-1.675	1.854	-3.143	0.706	1.086	-1.796	-1.046	1.151	-0.121	-4.679	-1.202	-0.086	-2.539	-2.399	5.181	-2.944	-4.075	1.523	1.819	-0.347	-3.591
previous	-3.913	-0.652	0.880	2.794	-1.026	-1.251	-1.465	-0.153	2.458	0.527	-1.326	0.859	1.736	-2.206	-0.263	3.372	-3.309	-1.641	-0.169	-2.367	-0.420	1.165	3.350	-0.262	-1.489	1.274	-0.906	-0.563	0.833	1.182	2.205	-0.307	-0.401	-0.411	-1.396	4.776	1.653	1.673	-2.851	-0.040	0.509	1.103	0.967	1.445	0.389	-0.382	-2.762	-0.481	-0.475	-2.102
operations	-5.089	4.671	-0.803	4.644	-0.083	1.994	-1.379	2.717	-0.827	-0.437	1.513	-2.731	0.429	-0.966	2.425	-0.686	3.831	3.351	5.702	-0.671	-0.605	2.395	1.804	1.411	0.968	1.018	-2.174	6.544	1.359	3.256	-1.484	1.857	-2.737	0.605	-3.930	-0.553	1.651	-2.155	0.454	1.770	-1.079	3.568	1.540	-1.266	1.814	-3.491	0.251	2.186	-2.073	1.980
shown	-0.885	-0.482	3.715	0.144	-2.850	-3.843	-2.612	0.965	1.552	2.164	1.000	3.384	0.133	-0.305	2.141	-0.447	-1.795	-0.858	0.625	2.074	-0.823	-0.325	-2.055	0.651	-1.341	-2.662	-6.207	-1.438	-0.278	1.997	1.766	-0.162	1.629	2.055	-1.333	-1.831	2.198	-0.277	-0.388	5.485	-0.843	-4.184	1.739	-1.759	0.976	1.155	0.239	-1.339	-0.981	-1.033
purpose	-0.715	2.943	-4.153	-1.452	-1.923	5.174	0.462	0.231	-0.377	1.172	0.430	0.937	-1.930	0.593	-0.465	-2.741	1.504	3.698	0.500	-2.167	-2.321	0.681	1.476	3.272	-5.256	1.044	-1.582	3.732	-0.473	1.362	-0.356	-0.673	-1.238	-0.727	-1.672	-2.047	-0.662	-1.047	-1.387	0.118	0.532	3.081	1.976	1.737	2.552	-1.047	2.780	-0.940	-1.648	0.447
police	-0.481	6.292	0.901	1.870	1.935	-0.101	0.873	4.822	-3.046	2.565	0.542	0.507	2.267	2.471	2.709	2.049	-0.125	3.020	5.662	0.710	3.762	7.325	6.413	3.601	3.591	3.740	-0.800	0.197	2.178	-1.894	-0.960	-0.422	-3.621	0.290	-0.606	-4.677	-2.507	0.190	6.927	0.276	1.309	0.926	0.071	1.537	-2.302	-0.959	0.804	2.534	1.687	-2.249
articles	2.255	-3.464	-0.717	2.031	-1.843	-0.578	3.076	-1.890	0.870	-3.804	4.070	-0.927	-2.032	3.054	4.252	-2.580	-1.134	-0.675	-0.156	1.029	-1.167	2.202	-1.643	-0.895	2.368	1.905	-0.490	2.071	4.033	-0.415	-2.576	-0.356	0.471	-6.579	-1.242	5.161	-4.682	2.179	0.776	1.308	0.150	2.797	3.272	3.302	0.980	4.430	-1.142	-4.269	-0.142	0.980
management	-1.642	0.474	1.187	7.531	0.698	-0.627	1.550	-0.881	2.364	0.011	1.837	0.136	-1.218	0.146	-0.813	-3.107	-1.750	2.318	0.162	-3.193	2.301	4.586	0.298	2.387	0.543	1.981	-6.224	9.178	2.376	-2.237	-0.442	-1.184	1.302	-1.083	-0.209	-0.563	1.186	-0.635	-1.794	-2.553	0.864	0.179	-4.687	2.555	1.618	-2.368	1.028	3.452	0.163	1.110
consider	3.391	3.026	2.820	-1.537	-4.178	0.222	0.474	0.656	0.034	-0.092	-1.961	0.795	0.138	-1.007	2.200	-3.575	-3.357	0.951	-2.234	1.391	-1.427	-2.897	-0.149	1.884	-0.607	-0.830	-1.520	0.895	-1.275	5.078	-3.978	-0.725	0.426	1.028	2.628	-0.123	2.129	1.284	-4.902	5.163	-0.775	0.695	1.685	1.279	0.994	-1.253	-0.924	-3.099	-0.767	0.741
sexual	-0.739	0.354	-1.973	-1.466	-3.339	0.555	-4.135	-0.440	-4.788	-2.398	0.916	7.087	3.482	3.569	-4.224	-3.097	-4.550	4.487	-0.037	-1.418	-4.662	2.379	3.278	-4.186	3.536	2.471	-0.545	-0.229	6.657	-4.451	1.035	-2.993	3.213	-1.644	2.726	-0.617	3.714	2.926	-3.210	7.986	6.383	-1.900	1.011	2.790	0.938	-2.134	1.325	-0.657	2.738	-4.304
faith	4.332	2.681	-4.340	-6.930	-2.457	2.745	-1.281	-3.353	-1.053	-2.744	-4.751	0.194	-0.448	0.799	-1.349	-2.839	2.919	-1.664	-0.196	-0.141	-3.952	-1.181	2.111	-0.240	-6.348	3.702	-0.946	1.266	3.305	4.090	-1.414	-2.839	0.247	-2.616	1.722	-1.151	-1.115	2.565	-1.591	1.464	1.556	4.592	-4.628	-0.342	1.574	2.166	-1.621	-1.700	-0.367	0.555
techniques	-4.850	3.003	-0.849	3.720	-2.700	3.363	-3.306	1.501	4.347	-0.192	1.025	1.039	-6.046	1.258	0.674	-0.419	4.614	5.560	2.242	-1.341	-5.244	-1.015	-4.417	-0.003	2.159	2.110	0.920	5.699	-0.134	-0.719	3.146	-1.009	4.468	-3.397	0.826	0.158	1.284	-1.901	-1.411	-1.056	-3.609	-1.283	1.807	4.264	3.654	-3.215	2.474	-2.097	-0.779	-2.409
passed	-1.791	2.800	3.900	-3.948	-0.574	-0.323	2.415	-2.610	2.546	1.663	1.188	-2.412	3.719	-0.369	-1.603	2.390	-1.707	2.500	-1.739	-0.849	3.270	1.234	4.217	0.737	-0.793	0.034	-2.314	-3.470	-0.457	0.640	2.135	0.043	3.187	-2.333	-2.356	-1.272	-2.340	-3.909	-3.132	3.416	2.792	-2.312	-0.317	-0.004	-0.776	3.856	-3.420	0.768	-0.857	-2.648
levels	-3.646	-0.169	-1.405	3.063	-2.921	-0.443	-1.887	-1.357	2.543	-3.405	-1.254	3.194	1.195	-1.350	5.749	2.850	0.194	1.791	-1.492	-3.197	-3.430	1.238	0.145	-2.808	-0.460	-4.077	-4.394	-0.815	2.551	0.778	1.088	0.048	2.925	3.423	0.511	-1.378	-3.347	-3.561	2.917	0.416	-3.171	1.148	-3.350	5.588	0.953	-5.272	1.323	0.916	-3.011	-2.438
properties	-0.102	0.127	-2.123	0.937	-2.241	3.339	-1.470	-3.733	3.828	2.397	-0.437	-0.428	-2.802	1.910	3.763	-2.828	4.641	3.682	-0.240	0.021	-4.968	1.097	-7.542	-2.206	-0.536	0.492	-3.810	0.567	2.756	-0.674	-0.975	-0.880	-2.562	4.898	-1.333	-2.839	3.802	0.133	-1.367	5.396	-0.045	1.236	2.657	1.758	0.882	-6.407	0.043	-3.688	-1.630	1.269
writers	1.636	-3.215	0.824	-2.149	0.512	0.600	0.560	1.928	-2.147	-3.148	2.326	2.118	-0.241	3.679	1.227	-2.361	1.085	-2.575	-0.805	4.816	0.221	-2.752	0.309	5.229	1.072	-0.544	7.230	-1.304	-3.123	-0.276	0.648	-3.535	0.999	-5.304	5.245	4.219	-3.251	2.748	-2.482	3.749	-1.461	0.061	2.676	5.572	-2.575	-2.607	1.944	-2.314	-0.248	-2.935
consists	-1.448	-2.349	4.263	-1.279	0.639	-2.948	6.581	-3.585	0.017	-4.770	0.267	2.626	-2.575	-0.304	2.313	-0.264	-1.114	3.101	2.263	-3.543	-1.330	5.147	-2.339	1.935	2.342	-4.045	-1.366	2.086	-1.635	3.483	-1.204	2.606	1.920	4.307	-2.275	-2.776	-0.058	-0.565	0.130	3.133	-0.364	-0.115	2.806	-1.683	2.311	1.902	1.729	-1.306	0.157	-0.257
approximately	-1.281	-1.864	1.988	3.580	1.056	-2.676	1.634	-4.274	-3.025	-5.396	0.539	3.330	0.799	-2.866	-2.337	5.907	-2.112	1.502	2.926	0.212	-2.651	-0.457	-0.055	-0.833	-0.120	-3.425	1.852	-2.092	2.490	1.773	1.548	2.825	-0.667	-0.247	-2.497	-3.376	-3.931	-1.468	0.927	1.245	-1.470	2.060	-0.139	-1.280	-1.866	-1.904	-1.955	-1.576	-1.315	3.747
lack	-1.472	0.125	-4.055	3.664	-0.843	-0.497	-0.707	0.397	1.947	-2.991	-1.833	2.858	0.493	1.633	2.711	-0.621	-2.539	1.436	-4.860	0.348	-0.891	-0.739	3.514	-1.422	-0.601	3.791	-5.259	2.803	0.773	2.613	-1.191	-1.449	-0.690	1.595	-0.517	-2.322	2.343	1.377	-2.615	-0.575	-0.648	1.558	-2.366	2.329	-1.312	-1.656	0.623	-2.636	0.020	-0.301
evolution	-0.379	-1.888	1.982	0.610	2.151	2.157	-2.654	-5.890	3.109	-1.497	-4.614	1.921	-0.485	-5.567	0.647	-7.390	-0.933	1.862	-0.545	1.733	-2.903	-2.906	-4.896	-3.915	-1.864	0.944	-3.647	-0.022	0.759	-0.827	0.913	-2.967	-0.931	-5.589	-0.066	2.866	1.140	1.615	-3.212	1.364	2.257	0.833	0.263	3.484	-4.354	1.181	0.537	-0.678	3.529	-2.361
